VideoID,AudioID,Link,Search term,Contextual description,Disgust stimulus,Elicitor category,Elicitor category; 1moral,Disgust category,Noise level,Gender,Age,Linguistic group,Confidence in disgust category,Experience valence,Intensity of expression,Main sense,Vocalisation type,Sound structure,Nationality,Notes,file,F0semitoneFrom27.5Hz_sma3nz_amean,F0semitoneFrom27.5Hz_sma3nz_stddevNorm,F0semitoneFrom27.5Hz_sma3nz_percentile20.0,F0semitoneFrom27.5Hz_sma3nz_percentile50.0,F0semitoneFrom27.5Hz_sma3nz_percentile80.0,F0semitoneFrom27.5Hz_sma3nz_pctlrange0-2,F0semitoneFrom27.5Hz_sma3nz_meanRisingSlope,F0semitoneFrom27.5Hz_sma3nz_stddevRisingSlope,F0semitoneFrom27.5Hz_sma3nz_meanFallingSlope,F0semitoneFrom27.5Hz_sma3nz_stddevFallingSlope,loudness_sma3_amean,loudness_sma3_stddevNorm,loudness_sma3_percentile20.0,loudness_sma3_percentile50.0,loudness_sma3_percentile80.0,loudness_sma3_pctlrange0-2,loudness_sma3_meanRisingSlope,loudness_sma3_stddevRisingSlope,loudness_sma3_meanFallingSlope,loudness_sma3_stddevFallingSlope,spectralFlux_sma3_amean,spectralFlux_sma3_stddevNorm,mfcc1_sma3_amean,mfcc1_sma3_stddevNorm,mfcc2_sma3_amean,mfcc2_sma3_stddevNorm,mfcc3_sma3_amean,mfcc3_sma3_stddevNorm,mfcc4_sma3_amean,mfcc4_sma3_stddevNorm,jitterLocal_sma3nz_amean,jitterLocal_sma3nz_stddevNorm,shimmerLocaldB_sma3nz_amean,shimmerLocaldB_sma3nz_stddevNorm,HNRdBACF_sma3nz_amean,HNRdBACF_sma3nz_stddevNorm,logRelF0-H1-H2_sma3nz_amean,logRelF0-H1-H2_sma3nz_stddevNorm,logRelF0-H1-A3_sma3nz_amean,logRelF0-H1-A3_sma3nz_stddevNorm,F1frequency_sma3nz_amean,F1frequency_sma3nz_stddevNorm,F1bandwidth_sma3nz_amean,F1bandwidth_sma3nz_stddevNorm,F1amplitudeLogRelF0_sma3nz_amean,F1amplitudeLogRelF0_sma3nz_stddevNorm,F2frequency_sma3nz_amean,F2frequency_sma3nz_stddevNorm,F2bandwidth_sma3nz_amean,F2bandwidth_sma3nz_stddevNorm,F2amplitudeLogRelF0_sma3nz_amean,F2amplitudeLogRelF0_sma3nz_stddevNorm,F3frequency_sma3nz_amean,F3frequency_sma3nz_stddevNorm,F3bandwidth_sma3nz_amean,F3bandwidth_sma3nz_stddevNorm,F3amplitudeLogRelF0_sma3nz_amean,F3amplitudeLogRelF0_sma3nz_stddevNorm,alphaRatioV_sma3nz_amean,alphaRatioV_sma3nz_stddevNorm,hammarbergIndexV_sma3nz_amean,hammarbergIndexV_sma3nz_stddevNorm,slopeV0-500_sma3nz_amean,slopeV0-500_sma3nz_stddevNorm,slopeV500-1500_sma3nz_amean,slopeV500-1500_sma3nz_stddevNorm,spectralFluxV_sma3nz_amean,spectralFluxV_sma3nz_stddevNorm,mfcc1V_sma3nz_amean,mfcc1V_sma3nz_stddevNorm,mfcc2V_sma3nz_amean,mfcc2V_sma3nz_stddevNorm,mfcc3V_sma3nz_amean,mfcc3V_sma3nz_stddevNorm,mfcc4V_sma3nz_amean,mfcc4V_sma3nz_stddevNorm,alphaRatioUV_sma3nz_amean,hammarbergIndexUV_sma3nz_amean,slopeUV0-500_sma3nz_amean,slopeUV500-1500_sma3nz_amean,spectralFluxUV_sma3nz_amean,loudnessPeaksPerSec,VoicedSegmentsPerSec,MeanVoicedSegmentLengthSec,StddevVoicedSegmentLengthSec,MeanUnvoicedSegmentLength,StddevUnvoicedSegmentLength,equivalentSoundLevel_dBp
v_if_007_07,a_if_007_07,https://www.youtube.com/watch?v=7KOpRi5uYM8&list=PLdxpsEsuvjd57hxPXa-vX_sDRp6Lq1OLh&index=10&t=4s,Try Not To Look Away Challenge Reaction,man is sitting in a chair watching disgusting videos while being recorded,huge pimple is being squeezed,body products,body products,pathogen disgust,1,male,4,1,3,negative,2,Sight,Interjection,aww,US,video file BEGINS with vocalisation,a_if_007_07,21.4166,0.09530244,19.281647,21.286901,23.475029,4.1933823,17.013649,21.97894,16.263712,0.0,1.2150686,0.5022597,0.4911574,1.2385333,1.8938353,1.4026779,4.5935555,4.5361514,3.6936617,0.0,0.49128792,0.46585366,28.357183,0.21669272,-3.236416,-1.9795429,-9.7766905,-0.6240539,-9.537844,-1.4165151,0.011029039,0.49840912,0.7193318,0.5319198,2.955295,0.69712216,0.8273022,3.9172907,24.848003,0.16736361,713.81195,0.3733446,1275.634,0.19616073,-48.389324,-1.7515447,1652.2522,0.20372468,1048.0618,0.295863,-50.031704,-1.602647,3025.0378,0.14815137,690.48175,0.313986,-60.76273,-1.226378,-3.6597538,-0.5711859,20.559423,0.1876167,0.01242256,2.1896698,-0.0077672717,-0.3370037,0.5737433,0.35233712,31.30989,0.07273504,-5.850288,-0.85521203,-7.547039,-0.6743051,-13.194835,-0.63510466,-4.907148,19.733532,-0.0123406835,-0.006593851,0.36661035,1.4492754,1.5625,0.48,0.0,0.065,0.005,-27.294306
v_if_007_08,a_if_007_08,https://www.youtube.com/watch?v=7KOpRi5uYM8&list=PLdxpsEsuvjd57hxPXa-vX_sDRp6Lq1OLh&index=10&t=4s,Try Not To Look Away Challenge Reaction,man is sitting in a chair watching disgusting videos while being recorded,huge pimple is being squeezed,body products,body products,pathogen disgust,1,male,4,1,3,negative,2,Sight,Interjection,ahh,US,,a_if_007_08,27.429165,0.037189808,26.63934,27.522202,28.454998,1.8156586,38.43322,10.258627,63.129818,61.13743,1.2430253,0.54459167,0.601744,1.1304616,2.0494075,1.4476635,5.351827,5.784552,7.2640815,0.0,0.7650474,0.61116284,28.14464,0.31308773,-5.696971,-1.3577456,-3.1039305,-2.004186,-11.504066,-1.06276,0.03166634,0.9942848,1.4189979,0.569226,2.70787,1.5632719,-0.20927387,-23.117306,7.187032,0.5029147,393.5086,0.07831603,1089.2102,0.08137206,-41.031914,-1.6452777,1242.5643,0.023987543,827.9852,0.0491269,-38.87816,-1.7549106,2375.2363,0.012598446,450.69504,0.22810127,-47.850727,-1.3439854,-9.622778,-0.17471847,20.827593,0.14446534,0.006851463,4.417548,-0.0177486,-0.5395885,0.95026195,0.42425594,32.081173,0.19392593,-5.2747197,-1.615988,-2.5399532,-2.6144018,-15.072148,-0.78848,-4.003081,15.040858,-0.036391083,0.003842212,0.35426125,2.0408163,2.2727273,0.35999998,0.0,0.06,0.0,-24.017756
v_if_007_09,a_if_007_09,https://www.youtube.com/watch?v=7KOpRi5uYM8&list=PLdxpsEsuvjd57hxPXa-vX_sDRp6Lq1OLh&index=10&t=4s,Try Not To Look Away Challenge Reaction,man is sitting in a chair watching disgusting videos while being recorded,huge pimple is being squeezed,body products,body products,pathogen disgust,1,male,4,1,3,negative,3,Sight,Interjection,ahh,US,video file BEGINS with vocalisation,a_if_007_09,34.881546,0.19611724,29.53408,30.920689,44.898884,15.364803,40.702057,0.0,40.114845,0.0,1.7808436,0.349225,1.3196301,1.9119596,2.268669,0.94903874,16.184849,6.472401,-5.382684,9.610208,1.2983079,0.42158353,34.606373,0.17453739,-32.930138,-0.24752489,0.45016402,29.668705,-20.047796,-0.44175014,0.061957337,1.1689166,2.6117082,0.47863182,-1.5705782,-1.6755043,3.0180628,1.9774712,8.019947,1.1471701,803.1777,0.34205136,1275.2544,0.12082859,-10.568467,-4.5896606,1871.1573,0.19395292,1145.4617,0.28237173,-12.939346,-3.4199238,2698.3982,0.07607031,1175.015,0.33204567,-15.086573,-2.9343376,-5.519614,-0.30971,15.257128,0.3100154,0.04609366,0.50013286,-0.0152394315,-0.25899485,1.3871574,0.37847096,34.416283,0.16787153,-33.643265,-0.18422818,-3.1858203,-2.70622,-22.50873,-0.2573651,-6.508853,18.731918,0.024280941,-0.0121985525,0.44984576,5.263158,2.0408163,0.45,0.0,0.02,0.0,-23.375223
v_if_007_10,a_if_007_10,https://www.youtube.com/watch?v=7KOpRi5uYM8&list=PLdxpsEsuvjd57hxPXa-vX_sDRp6Lq1OLh&index=10&t=4s,Try Not To Look Away Challenge Reaction,man is sitting in a chair watching disgusting videos while being recorded,huge pimple is being squeezed,body products,body products,pathogen disgust,1,male,4,1,3,negative,3,Sight,Nonverbal vocalisation,grunting with coughing,US,short video,a_if_007_10,34.407063,0.1294543,30.982384,33.426834,36.05385,5.0714645,85.701485,52.9713,65.39877,28.860886,2.5569193,0.31231335,1.9490303,2.7545626,3.1836882,1.2346579,17.81876,12.451404,21.866795,13.998393,1.7038453,0.48481432,18.31292,0.40625018,-21.19441,-0.71477383,1.1848502,8.111491,-10.254844,-0.9682241,0.07982858,0.98024577,1.6642141,0.5970545,-2.3736546,-2.2007017,-6.3486204,-1.4738468,-2.3399389,-3.5598326,792.9746,0.3739464,1083.0214,0.2280805,-7.8731675,-2.9198508,1833.325,0.20361131,866.62103,0.4206501,-8.761074,-2.3332367,2869.2822,0.096509576,936.9504,0.45284006,-10.240579,-2.0626369,-0.5782391,-6.740654,9.371984,0.60433584,0.053494144,0.5172198,-0.002831266,-1.7984477,1.8158802,0.4203531,18.134804,0.4256966,-22.44839,-0.66855747,0.14881784,63.45979,-11.102801,-0.8891798,-9.8794565,16.839802,-0.016853381,0.0028571242,0.20227271,4.854369,1.0309279,0.95,0.0,0.0,0.0,-20.9049
v_hs_001_01,a_hs_001_01,https://www.youtube.com/watch?v=Vs3zkP6iY7Y,disgust,female semells sauce,suace in a jar,food,food,pathogen disgust,1,female,4,1,3,negative,3,Sight,Nonverbal vocalisation,aww,Western europe,,a_hs_001_01,23.982311,0.45184332,13.789212,14.000143,36.61383,22.82462,395.71442,278.0218,63.670948,0.0,0.32088786,2.4005659,0.0010339657,0.0010339657,0.0010339657,0.0,2.8516915,1.78736,1.0491995,6.0179615,0.51051986,2.3866887,4.2240806,2.3603601,0.30939454,6.9869957,0.7824193,7.670717,-1.0874083,-3.0576699,0.00983069,0.25682735,0.9235245,0.72969306,-0.89082384,-5.1128125,-6.135334,-2.56215,10.060286,1.9208956,462.81085,0.048454467,1046.609,0.114771515,-179.97281,-0.33152124,1410.7051,0.10252604,970.6043,0.23020427,-180.55135,-0.3217615,2475.516,0.052519694,729.0288,0.55807906,-181.17627,-0.31014267,-13.987186,-0.30774128,23.779999,0.23738877,-0.078019455,-0.18291532,-0.020922253,-0.2718472,3.3177423,0.23819467,27.489359,0.20851667,1.5651355,3.7383847,2.1860511,7.384423,-8.7844715,-0.50462556,-16.94561,26.658953,0.15344167,0.02660709,3.121806,0.61601645,0.41580042,0.25,0.0,2.135,2.085,-25.808582
v_hs_001_02,a_hs_001_02,https://www.youtube.com/watch?v=Vs3zkP6iY7Y,disgust,male semells rotten meat,rotten meat,food,food,pathogen disgust,2,male,4,1,3,negative,3,Sight,Nonverbal vocalisation,ahh,Western europe,,a_hs_001_02,21.828247,0.1986366,16.617373,22.888872,27.013779,10.396406,38.549744,0.0,104.21805,0.0,0.35914484,1.878454,0.0010339657,0.0010339657,1.0757096,1.0746756,6.3021874,6.8921466,4.7901425,2.4472055,0.4129274,1.842882,3.656763,1.8370142,3.6017892,1.8422118,1.6526558,2.5093434,0.6820217,5.521784,0.08166532,0.0,2.5069714,0.60010976,-10.710909,-1.1724195,13.398907,3.5838857,20.719173,0.2959465,720.708,0.28378218,1338.691,0.11124305,-194.79926,-0.15059528,1793.6638,0.11827484,1163.8523,0.41297346,-195.12659,-0.14198056,2959.8215,0.13954657,828.6397,0.4145128,-195.27855,-0.13814132,-12.524644,-0.24602978,21.98828,0.15134646,-0.041978918,-0.6051143,-0.017675592,-0.32420927,1.7609984,0.41714197,17.79492,0.11974413,14.000292,0.38504446,1.3688112,6.160463,-0.38347253,-13.14383,-13.914253,22.524914,0.112924315,0.019533552,1.645591,0.7889547,0.7968128,0.035,0.016583124,0.958,1.2954597,-30.243507
v_hs_002,a_hs_002,https://www.youtube.com/watch?v=tS98B_KC9fs,disgust,male semells rotten meat,rotten meat,food,food,pathogen disgust,2,male,4,1,3,negative,3,Sight,Interjection,aww,Western europe,,a_hs_002,28.155571,0.21153788,20.08735,32.097687,32.209274,12.121923,19.50084,28.021181,35.531113,1.5905437,0.36933175,2.0759985,0.0010339657,0.0010339657,0.886598,0.885564,0.59375125,0.8552877,4.8621063,0.0,0.24413699,2.3043284,3.3920178,1.9592055,2.5013695,2.2977247,-2.884582,-2.9388444,-2.519686,-3.3153808,0.030841878,1.2301525,1.5709699,0.6308419,0.3578928,21.62915,5.999837,3.648373,12.497192,3.3453295,790.9052,0.32962424,1141.4789,0.17988433,-162.25938,-0.47425935,1940.3962,0.19107999,921.8194,0.31206638,-161.07297,-0.4677639,3034.277,0.10951621,570.24286,0.4049698,-162.24805,-0.45048106,-10.49769,-0.49510342,22.55097,0.21885489,0.042796083,1.3215797,-0.012034883,-0.75970817,0.9495564,0.8410726,15.564306,0.27525032,10.501025,0.7468912,-11.538023,-1.2777046,-9.211332,-1.54429,-2.0638468,9.962121,0.15830243,0.026792454,1.071948,0.26455027,0.8042895,0.26333332,0.12552114,0.7175,0.67098343,-30.0172
v_if_007_11,a_if_007_11,https://www.youtube.com/watch?v=7KOpRi5uYM8&list=PLdxpsEsuvjd57hxPXa-vX_sDRp6Lq1OLh&index=10&t=4s,Try Not To Look Away Challenge Reaction,man is sitting in a chair watching disgusting videos while being recorded,elephant birth,animals,animals,pathogen disgust,2,male,4,1,3,negative,3,Sight,Interjection,uagh,US,,a_if_007_11,36.41886,0.14811625,32.571823,37.109467,41.547295,8.9754715,303.38373,13.962463,41.276,24.187801,2.4405434,0.26680708,1.810987,2.61198,3.0225248,1.2115378,8.705168,1.6479369,3.1198497,6.246274,1.6679198,0.41186163,21.37021,0.2811585,-18.096107,-0.35661048,-12.288669,-0.5716342,-29.629597,-0.4976665,0.0626468,1.4494854,1.4962797,0.50962263,2.223685,2.9973836,-2.7065914,-3.3646944,11.549692,0.746177,807.73254,0.3093333,1200.9138,0.12744787,-0.415,-75.39574,1926.7097,0.19306608,900.0181,0.42929825,-9.204013,-2.841082,2837.906,0.110051356,840.54047,0.42912775,-11.572427,-2.1746476,-8.57869,-0.4838595,18.642,0.22219956,0.041391265,0.8261536,-0.022488125,-0.33146715,1.7459917,0.3816303,20.724606,0.28397325,-18.673912,-0.34349164,-12.565105,-0.5641679,-29.855034,-0.5159824,-7.454707,16.666637,0.07663773,-0.013164423,0.84838194,4.0404043,1.0869566,0.89,0.0,0.0,0.0,-18.94576
v_if_007_12,a_if_007_12,https://www.youtube.com/watch?v=7KOpRi5uYM8&list=PLdxpsEsuvjd57hxPXa-vX_sDRp6Lq1OLh&index=10&t=4s,Try Not To Look Away Challenge Reaction,woman is sitting in a chair watching disgusting videos while being recorded,eye removal surgery,envelope violations,envelope violations,pathogen disgust,1,female,5,1,3,negative,3,Sight,Interjection,ehh,US,,a_if_007_12,39.91468,0.085972525,37.4991,38.94143,40.91591,3.416809,31.275356,17.8409,40.528744,0.0,3.4061735,0.1712687,3.3227484,3.6111991,3.7094164,0.38666797,0.096399784,5.8794503,1.9674357,0.0,1.2390562,0.35544273,8.204343,0.5378646,-21.4381,-0.27036834,-12.197921,-0.5081734,-15.51926,-0.5056786,0.014616634,1.8503661,0.6784403,0.65998125,7.8706756,0.44032398,-0.2077535,-32.248875,1.8322586,3.39904,896.92737,0.34171882,892.27936,0.14195971,8.899842,0.49890527,2017.7723,0.17979822,557.4895,0.35267398,9.063995,0.43670937,3075.3635,0.10323377,784.6045,0.5869379,6.9103494,0.4495244,1.279287,3.2519908,4.300366,1.0637662,0.04686621,0.5367643,-0.00124783,-5.722453,1.190339,0.2996582,8.15972,0.5622893,-21.76983,-0.26968908,-11.8986025,-0.52657956,-16.856253,-0.36163926,0.0,0.0,0.0,0.0,0.0,1.5384616,1.6666667,0.59,0.0,0.0,0.0,-19.439684
v_if_007_13,a_if_007_13,https://www.youtube.com/watch?v=7KOpRi5uYM8&list=PLdxpsEsuvjd57hxPXa-vX_sDRp6Lq1OLh&index=10&t=4s,Try Not To Look Away Challenge Reaction,man is sitting in a chair watching disgusting videos while being recorded,eye removal surgery,envelope violations,envelope violations,pathogen disgust,2,male,4,1,3,negative,3,Sight,Nonverbal vocalisation,huagh,US,"very short audio but almost resembles a scream, so I included it",a_if_007_13,44.80872,0.03251397,43.129486,45.014236,46.34477,3.2152824,51.689674,0.0,-51.811,0.0,2.5385349,0.27411908,1.8666974,2.836966,3.1614852,1.2947878,0.9362917,14.210501,6.9227457,0.0,3.3612323,0.3718944,25.335573,0.17992422,-1.6696551,-3.4306645,-4.231069,-2.6533766,-19.505922,-0.7788366,0.029087456,0.8634899,1.1123742,0.80988455,6.9147596,0.30749467,9.2425375,0.86801386,22.42846,0.31801745,473.24036,0.3949285,1132.3312,0.10360206,-128.92935,-0.54148525,1306.5155,0.19442636,893.7168,0.07796383,-33.83196,-1.8313226,2599.1782,0.061014272,341.39218,0.46439517,-44.602833,-1.2503583,-6.966884,-0.7933316,19.958517,0.32406437,-0.03819178,-0.84078664,-0.013194402,-0.38170525,3.3057065,0.33561656,22.95951,0.12680565,-2.3459997,-2.833064,-4.8411145,-2.0039954,-20.38775,-0.68703705,-15.324042,28.519934,-0.09191231,-0.018119019,5.217944,4.166667,5.263158,0.14999999,0.0,0.0,0.0,-16.637083
v_if_007_14,a_if_007_14,https://www.youtube.com/watch?v=7KOpRi5uYM8&list=PLdxpsEsuvjd57hxPXa-vX_sDRp6Lq1OLh&index=10&t=4s,Try Not To Look Away Challenge Reaction,man is sitting in a chair watching disgusting videos while being recorded,eye removal surgery,envelope violations,envelope violations,pathogen disgust,1,male,4,1,3,negative,2,Sight,Interjection,haww,US,video file BEGINS with vocalisation,a_if_007_14,32.95546,0.09848458,30.332901,33.788094,35.998363,5.6654625,57.92394,50.58839,12.146851,0.0,2.41809,0.24556842,1.9740145,2.5577612,2.8873053,0.91329074,12.233929,3.611012,5.180223,5.474279,1.6746866,0.3556908,32.118324,0.12266414,-3.4557076,-1.4304583,1.0844836,7.785062,-34.470417,-0.26306218,0.011848793,1.3414009,0.7271187,0.49133432,5.6067777,0.58327484,0.70390904,6.6332464,17.512642,0.36094475,532.3945,0.38308278,1182.2463,0.11894631,2.7643905,1.520573,1459.0403,0.30706137,777.86096,0.24434698,-1.0156182,-10.901294,2653.0784,0.117011525,420.7654,0.5279838,-15.7928915,-0.47278264,-8.182815,-0.49216557,20.655043,0.25595993,-0.026362542,-0.7458891,-0.026106758,-0.23004802,1.7381018,0.32817543,31.909128,0.11654999,-2.7447987,-1.6054507,-0.2942328,-23.519886,-35.262493,-0.25073645,0.0,0.0,0.0,0.0,0.0,4.878049,1.3157895,0.75,0.0,0.0,0.0,-18.312101
v_if_007_15,a_if_007_15,https://www.youtube.com/watch?v=7KOpRi5uYM8&list=PLdxpsEsuvjd57hxPXa-vX_sDRp6Lq1OLh&index=10&t=4s,Try Not To Look Away Challenge Reaction,woman is sitting in a chair watching disgusting videos while being recorded,eye removal surgery,envelope violations,envelope violations,pathogen disgust,2,female,5,1,3,negative,2,Sight,Nonverbal vocalisation,high grunting,US,video file BEGINS with vocalisation,a_if_007_15,13.222736,0.053832218,12.453243,13.606194,13.831247,1.3780041,33.62963,20.301561,41.113197,36.85862,1.1986498,0.20329177,1.0113343,1.2039627,1.393486,0.38215172,3.2612934,1.2108655,5.904317,3.773249,1.5546262,0.25172183,28.951305,0.16238661,11.178704,0.5901006,4.436549,4.1487565,10.183334,0.582029,0.0,0.0,1.8950515,0.0,-8.605992,-0.7973708,6.1256146,0.36066896,23.789953,0.23109795,598.82135,0.45418411,1165.6399,0.19638786,-116.97142,-0.69099873,1511.2701,0.22629295,1010.24054,0.17314038,-118.99008,-0.66305614,2687.3367,0.12134015,799.98566,0.3340181,-122.10418,-0.62127775,-18.587044,-0.16658334,29.661777,0.20008041,-0.0966686,-0.20899759,-0.014053572,-0.5703485,1.6066647,0.30878556,28.223915,0.16008633,9.394411,0.87061745,4.749676,4.6990128,8.933575,0.5242824,-19.214214,31.01313,-0.09106757,-0.016199445,1.5905098,4.5045047,5.714286,0.07333333,0.04749269,0.122499995,0.12193748,-21.386408
v_if_007_16,a_if_007_16,https://www.youtube.com/watch?v=7KOpRi5uYM8&list=PLdxpsEsuvjd57hxPXa-vX_sDRp6Lq1OLh&index=10&t=4s,Try Not To Look Away Challenge Reaction,man is sitting in a chair watching disgusting videos while being recorded,eye removal surgery,envelope violations,envelope violations,pathogen disgust,2,male,4,1,3,negative,2,Sight,Interjection,iych,US,,a_if_007_16,13.52451,0.04164568,12.942116,13.717357,14.053761,1.1116447,0.0,0.0,-0.16141468,0.0,1.3027432,0.35920653,0.91293406,1.1169097,1.7067437,0.79380965,6.152006,3.2202148,6.3489466,1.6771734,1.2320678,0.24752535,18.456823,0.6545859,11.711889,0.6438674,19.007088,0.52686864,10.434935,0.5419511,0.041500725,0.0,1.1236484,0.09575771,-5.87773,-0.4539104,9.137088,0.38883057,20.370274,0.076019935,725.30695,0.3138255,1122.2137,0.20519635,-156.31236,-0.49157622,1885.519,0.11678064,621.76056,0.21121526,-158.4585,-0.4588915,2862.4202,0.06824758,583.76434,0.15386578,-158.2545,-0.46180856,-15.828827,-0.07236712,21.831196,0.068488024,-0.07548321,-0.15687868,-0.0026368871,-1.1475943,0.973913,0.08105026,16.057697,0.043164935,14.966593,0.14463386,30.143026,0.058028053,6.583809,0.65387076,-13.278938,20.60171,-0.06417522,-0.0027688898,1.2672398,2.2727273,2.5641026,0.08,0.0,0.14,0.099999994,-23.282335
v_if_008_01,a_if_008_01,https://www.youtube.com/watch?v=HdXAAbFp3VM&list=PLdxpsEsuvjd57hxPXa-vX_sDRp6Lq1OLh&index=3&t=531s,Try Not To Look Away Challenge Reaction,man is sitting in a chair watching disgusting videos while being recorded,man lies face down in the track bed and a train passes above him ,reckless behavior,rule violations,moral disgust,2,male,4,1,2,negative,2,Sight,Interjection,uagh,US,,a_if_008_01,31.265406,0.075621754,28.770048,30.61525,34.14113,5.3710804,16.209005,0.0,12.51106,0.0,2.1938212,0.16311353,1.9012418,2.2891617,2.475945,0.5747032,7.5683885,2.064929,5.816473,3.1302004,1.1085948,0.31805173,34.384323,0.15121865,-9.7848625,-0.5348573,-0.9818248,-5.3697405,-29.280273,-0.21333137,0.0096019395,1.4388573,0.8057536,0.4712328,7.5398965,0.19651856,-2.630905,-2.517978,14.819761,0.28500026,449.23874,0.34178314,1258.973,0.0863646,0.20689452,20.808615,1328.0757,0.17616321,993.6138,0.25053385,-3.2513382,-2.5853882,2457.9336,0.07401447,590.74133,0.3260946,-14.005916,-0.4303034,-8.934923,-0.325237,19.116613,0.19306536,0.08675703,0.21659961,-0.02693366,-0.15949146,1.1206996,0.30789044,33.75847,0.14662024,-10.710021,-0.40606308,-0.9730649,-5.645306,-29.04887,-0.22155204,0.0,0.0,0.0,0.0,0.0,2.7027028,1.4705882,0.66999996,0.0,0.0,0.0,-20.5104
v_if_008_02,a_if_008_02,https://www.youtube.com/watch?v=HdXAAbFp3VM&list=PLdxpsEsuvjd57hxPXa-vX_sDRp6Lq1OLh&index=3&t=531s,Try Not To Look Away Challenge Reaction,woman is sitting in a chair watching disgusting videos while being recorded,woman thinks that she is about to see something disgusting and screams; she is afraid of needles and thought needles would be involved in the video,envelope violations,envelope violations,pathogen disgust,2,female,4,1,3,negative,2,Sight,Nonverbal vocalisation,scream,US,video file BEGINS with vocalisation,a_if_008_02,46.436977,0.12744887,40.8455,44.396297,53.8255,12.98,30.268505,12.443171,60.445953,0.0,3.2438064,0.24886012,3.1569386,3.485316,3.763261,0.6063225,14.623964,6.4207306,6.7351665,0.0,3.130085,0.35527405,17.632616,0.2944757,-39.62631,-0.22795197,-18.462955,-0.31755066,-25.555294,-0.30286333,0.053591624,1.0960777,1.2706664,0.48161277,2.995879,1.6056589,-1.5096316,-5.1527,13.124604,0.32734826,1016.65967,0.20674187,1180.4053,0.2330973,27.874273,0.30638167,1871.8224,0.10849026,1255.5533,0.29741952,8.41602,1.6627913,2852.3997,0.04429235,738.427,0.2961663,1.1038855,13.859129,2.2852423,2.216791,16.88489,0.23865066,0.061440796,0.20411813,-0.0024225872,-3.7321777,3.3832653,0.27297723,16.502182,0.24939424,-41.23695,-0.19728722,-19.534073,-0.26802188,-23.538496,-0.22096682,0.0,0.0,0.0,0.0,0.0,1.754386,1.9607843,0.5,0.0,0.0,0.0,-16.584982
v_if_008_03,a_if_008_03,https://www.youtube.com/watch?v=HdXAAbFp3VM&list=PLdxpsEsuvjd57hxPXa-vX_sDRp6Lq1OLh&index=3&t=531s,Try Not To Look Away Challenge Reaction,woman is sitting in a chair watching disgusting videos while being recorded,tattoo removal (peeling skin off),envelope violations,envelope violations,pathogen disgust,1,female,4,1,3,negative,3,Sight,Nonverbal vocalisation,grunting,US,,a_if_008_03,32.198425,0.22340527,23.756887,36.022892,36.571644,12.814756,102.782875,64.337296,118.33447,36.778847,2.128351,0.2844371,1.6210563,2.3572054,2.61127,0.99021363,8.490177,5.3674006,16.954443,17.708105,1.4496576,0.55364263,32.884495,0.26254907,-17.240593,-0.34849492,-7.820402,-0.65976995,-11.870762,-0.44643098,0.08883159,1.266793,0.99391246,0.88278776,3.8706326,1.9767752,4.474146,2.216903,21.439693,0.4371551,673.1634,0.45930308,1211.6365,0.17449291,7.6876597,1.8683562,1644.5867,0.2042275,891.5484,0.10941753,2.172994,6.2821817,2723.5024,0.15143928,634.60333,0.19539048,-9.423897,-1.2869866,-8.058003,-0.48243994,22.07941,0.23200823,0.12144559,0.26931727,-0.008323667,-0.68096477,1.5246167,0.5231269,34.818363,0.18124941,-17.368538,-0.3538946,-7.5970497,-0.6959335,-12.083335,-0.4528552,0.0,0.0,0.0,0.0,0.0,5.1282053,1.4084507,0.7,0.0,0.0,0.0,-18.71798
v_if_008_04,a_if_008_04,https://www.youtube.com/watch?v=HdXAAbFp3VM&list=PLdxpsEsuvjd57hxPXa-vX_sDRp6Lq1OLh&index=3&t=531s,Try Not To Look Away Challenge Reaction,woman is sitting in a chair watching disgusting videos while being recorded,basketball player falls on his back after jumping as high as the basket is,envelope violations,envelope violations,pathogen disgust,2,female,4,1,2,negative,2,Sight,Nonverbal vocalisation,groan,US,,a_if_008_04,38.06252,0.13981688,31.960728,37.861073,43.450294,11.489567,2.0604029,0.0,50.338326,0.0,1.3831711,0.58428705,0.58930737,1.0445142,2.437959,1.8486516,7.7913985,6.245653,8.243531,0.0,0.97656363,0.8661576,17.79031,0.44505003,-14.724668,-0.634032,-11.132242,-1.2813016,-7.2737865,-1.0934831,0.02918015,0.65077984,1.2141354,0.6088736,3.0943418,1.3074853,-2.194351,-3.0826366,11.166413,0.95294577,585.4384,0.3883807,1244.8965,0.23140052,-51.438488,-1.5607997,1547.5496,0.2052018,1167.6714,0.1757785,-43.350163,-1.5775723,2559.699,0.06328845,915.4813,0.29523703,-48.76516,-1.3606477,-4.072604,-1.0957283,15.093806,0.45382327,0.015595021,1.964533,-0.011652487,-0.367902,1.2254794,0.69735533,17.736553,0.42585406,-13.261311,-0.5924204,-14.958258,-0.9193269,-8.485053,-0.8374575,-3.8220384,11.024425,-0.01192901,-0.009041931,0.40767482,1.8867925,4.166667,0.185,0.095,0.035,0.015,-24.23841
